index,MatchId,Creation,Duration,Id,Mode,Name,StartTimestamp,assists,baronKills,bountyLevel,champExperience,champLevel,championId,championName,championTransform,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,doubleKills,dragonKills,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,objectivesStolen,objectivesStolenAssists,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,puuid,quadraKills,riotIdName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,SummonerImage,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
3,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,6,0,0,7243,10,19,Warwick,0,1,1076,1076,1076,26458,12,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7564,6200,JUNGLE,0,0,1055,2003,3070,6632,1053,3111,3340,8,0,2,TOP,0,0,1,248,5570,1641,2666,0,0,0,0,0,4,0,23681,6369,20619,3544,Mvmxj-bpVWZQgat4tAp6kApViT41Av0dopjAWlhg2OixzbiMRz3cQuliDYBFrHlt5PnPmJ7MTigJhQ,0,,,SOLO,0,1,0,0,0,1,6,0,7,vu8LLPwCfCGjlAnQo5NjuzgxFLdpwD18VInrMY3hk2bbXlg6oiVr8_QZMQ,2,SunTzu01,,FALSE,100,AFK,0,1560,29252,8011,0,23285,7502,0,30,0,109,1,0,0,0,0,0,1,0,0,0,0,0,TRUE
4,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,5,0,0,15249,16,1,Annie,0,2,7408,7408,7408,22205,10,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12452,10950,TOP,1,0,1056,3020,6655,3157,3165,1026,3340,15,5,12,JUNGLE,0,4,1,249,81038,24005,7211,0,0,0,0,0,5,0,24517,5068,14306,1,7_e-jnWiwH3XkZgq8NGZpMI77aCaSPrFOG09n_O8cxaF8RgN9t_9lbtMH3GXiQl7sws4KNAeuoyC3A,0,,,NONE,0,40,50,37,38,7,6,6,7,Q9yhd--C_Gt-tX-vjkwvBfP_yxmf0arZBRE82KcF8wXc127sSGQ0vfe3KA,7,hairychickens,,FALSE,100,TOP,23,1560,110330,29073,567,21518,4267,0,98,118,154,1,0,4775,0,0,3,1,0,0,0,0,0,TRUE
5,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,2,0,0,7571,11,81,Ezreal,0,4,1046,1046,1046,8061,11,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6226,5000,JUNGLE,0,3,1055,3044,3070,3158,3133,3067,3340,15,0,6,BOTTOM,0,0,1,263,8740,2184,4061,0,0,1,0,0,6,0,24743,7473,17250,-1,BOT,0,,,DUO,0,9,7,9,6,0,0,0,0,BOT,1,Ezreal,,FALSE,200,BOTTOM,0,1560,33483,9658,0,21312,628,0,45,0,267,1,0,0,0,0,0,11,0,0,0,0,0,FALSE
6,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,2,0,0,9654,12,75,Nasus,0,0,2391,2391,2391,15525,7,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7472,7583,JUNGLE,0,3,2033,3158,3082,3044,3078,0,3340,13,1,5,TOP,0,3,1,627,6990,1997,13597,0,0,1,0,0,7,0,16999,4304,11031,-1,BOT,0,,,CARRY,0,8,6,6,4,0,0,0,0,BOT,1,Nasus,,FALSE,200,TOP,4,1560,28039,6302,0,24667,2097,0,28,26,220,1,0,4050,0,37,0,11,0,0,0,0,0,FALSE
7,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,0,0,0,9144,12,13,Ryze,0,4,1720,1720,1720,7855,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6299,6150,JUNGLE,0,3,3070,3158,6656,1029,3108,0,3340,16,2,7,JUNGLE,0,4,1,411,6529,2809,4719,0,0,1,0,0,8,0,21191,3902,16382,-1,BOT,0,,,NONE,0,10,6,13,3,0,0,0,0,BOT,1,Ryze,,FALSE,200,MIDDLE,1,1560,27720,6711,0,21130,968,0,37,10,240,1,0,0,0,28,0,11,0,0,0,0,0,FALSE
8,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,3,0,0,8440,11,12,Alistar,0,4,2396,2396,2396,19698,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5920,5750,JUNGLE,0,3,3859,3117,3190,1029,1028,4642,3340,17,0,4,BOTTOM,0,0,1,442,10130,2594,6740,0,0,1,0,0,9,0,9877,2607,18946,-1,BOT,0,,,DUO,0,8,5,13,4,0,0,0,0,BOT,1,Alistar,,FALSE,200,UTILITY,12,1560,23832,5201,112,25851,3664,1271,35,47,228,4,0,3824,0,165,0,11,0,0,0,0,0,FALSE
9,NA1_3942503925,13/6/21 12:20,26.16,3942503925,CLASSIC,teambuilder-match-3942503925,22:43.6,4,0,0,10089,13,3,Galio,0,4,829,829,829,18080,10,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7842,9870,JUNGLE,0,3,1028,3047,3067,3145,6664,1004,3340,24,1,4,TOP,0,2,1,299,48089,9893,12094,0,0,1,0,0,10,0,4476,1601,16294,-1,BOT,0,,,SUPPORT,0,12,0,12,4,0,0,0,0,BOT,1,Galio,,FALSE,200,JUNGLE,8,1560,52565,11495,192,28493,2869,0,53,22,235,1,0,0,0,104,0,11,0,0,0,0,0,FALSE
0,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,18,0,1,18575,18,54,Malphite,0,0,4923,16491,4923,60825,5,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13950,13500,TOP,0,0,3075,3001,3068,3047,3110,3066,3340,22,2,7,TOP,19,3,2,507,93459,19525,4760,4,0,0,0,0,1,0,31350,4103,14279,588,WDspZuf8ZivROkUuFblUDIMHS896xodqdoC2OxffSm_V0NK9A2iee5pMxks335GO6M5x5gDVCrMaZA,0,,,SOLO,0,101,46,81,10,3,12,2,4,_OF00w0YlQMHHHX2Ex6FCXMwAu1peyRWoQ5ofe1h6hqzxxQ,199,SubeD,,FALSE,100,TOP,33,2221,134038,23974,0,24496,3247,0,161,900,189,1,0,9229,346,5456,1,1,0,16,0,3,9,TRUE
1,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,13,1,4,20643,18,254,Vi,0,2,3047,47420,3047,40366,4,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19586,16708,JUNGLE,1,0,6333,3053,3047,3078,3075,3026,3364,25,5,18,JUNGLE,21,4,2,575,7215,93,4498,179,1,0,0,0,2,0,212324,28796,18087,4912,zaMGoSdluOXOLYIc1VEIYan47UOCRr5XQBVhLnr5356NWbQBGA1erJjFQHWUXlEb1xttALgmM8Bd-A,0,,,NONE,0,127,0,147,8,6,4,17,11,L13IDZGePRrlsL8QlfR27cpvWJpFURjG3KrTYarl0Dijq0E,168,Knightpal,,FALSE,100,JUNGLE,30,2221,234276,30661,0,25163,10117,0,37,327,136,1,0,14736,1771,2577,3,1,0,32,1,6,3,TRUE
2,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,11,0,3,18948,18,90,Malzahar,0,5,2602,14934,2602,11413,7,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14737,13175,MIDDLE,1,0,3157,6653,2031,3020,4637,3165,3340,19,1,4,MIDDLE,0,3,2,634,163460,19374,3571,4,0,0,0,0,3,0,11430,296,9771,1296,6PR-C6KUNQ8-h6dQLAKFcu7DHKyBAEYIokIFO5TYHivOMX359qLP2kOL_3We7kFfE6hsy2i056LA8Q,0,,,SOLO,0,83,105,96,8,4,12,4,4,NdtrwE6BqZBo3dIwlSWvDwDX52sQ3AEFrgWVeIGWUWDHZwo,253,BoostedKittyKat,,FALSE,100,MIDDLE,34,2221,186200,20990,0,13741,307,0,215,321,217,1,0,11310,1320,398,1,1,0,24,3,4,11,TRUE
3,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,10,1,0,15365,16,360,Samira,0,2,3967,17689,3967,9842,10,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,13851,13050,BOTTOM,0,0,3074,6676,6692,3006,1038,1018,3340,20,1,8,BOTTOM,609,3,2,401,8587,1767,6973,16,0,0,0,0,4,0,99145,15228,16657,1113,#NAME?,0,,,CARRY,0,136,13,18,3,4,4,3,7,6456YEAtkr_wFlpzA_85sbSMpx4NaezZwPuM7y3aZHSnA9g,233,foodtanari,,FALSE,100,BOTTOM,4,2221,108590,17425,0,25067,6797,579,155,17,349,3,0,857,429,1435,1,1,0,17,0,2,11,TRUE
4,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,12,0,1,15264,16,555,Pyke,0,4,2324,5340,2324,9530,6,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14774,13575,UTILITY,1,0,3857,3142,6691,3179,3814,3111,3364,26,2,10,BOTTOM,0,3,2,632,0,0,4143,0,0,0,0,0,5,0,33366,8038,12272,4904,1aZZppeSsL7bpX9Hz38NwIn0MRjxoNsuwCGYAm3U7rRgN3yV_jeDcHVfwf1bcUpwKivG7Tgq41rvVw,0,,,SUPPORT,0,68,26,27,9,2,4,2,14,j8oSxBfTLPumXD_7bGFmSTOfGlCE55JqqGhv9T_7hFVZgqE,260,Svety,,FALSE,100,UTILITY,18,2221,47225,9388,0,19193,4004,0,66,88,187,1,0,13859,1350,2777,3,1,0,89,1,18,37,TRUE
5,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,13,0,0,15278,16,86,Garen,0,5,4188,6215,4188,48479,10,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12291,12315,TOP,0,3,3053,6631,3742,0,3111,3076,3340,27,1,5,TOP,2,3,1,645,2567,318,17775,6,0,1,0,0,6,0,125231,10489,16486,4068,cDXTP_4gbv8HMnR9CdKnomc7TSalYEd-SR_UVoQXMl1U7E7IORKCGkmfR8MgjUq_finRK7DWvt8_Rw,0,,,SOLO,0,119,44,105,10,6,4,8,14,2UTDIOiVQa4PuH4cHXpQtXUIrQ3wcl79213LtQbXpZRp3e4,337,HD Milkis,,FALSE,200,TOP,50,2221,139895,17579,0,36334,2838,0,175,201,340,1,0,12095,6770,2073,1,10,0,34,4,3,15,FALSE
6,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,6,0,0,13349,15,11,MasterYi,0,5,238,4999,238,17913,11,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10628,10350,JUNGLE,0,3,1037,3124,6672,3111,3044,1028,3364,24,0,3,JUNGLE,281,0,1,438,5852,0,6381,132,0,1,0,0,7,0,120286,7662,24192,4243,YhQfVRB2HEFOqFnZRGCrkrofXEpgDWoXbN-wEIiQON055dv-67AfHuKxXXLtWn-IWEm3IUVQPP6g1Q,0,,,NONE,0,64,5,31,9,17,11,4,4,LdbaiNt-9IDjys_xxw43wLklMvhoIHSZbJoYq_dFx8NzygE,179,HD Kal,,FALSE,200,JUNGLE,4,2221,164718,11254,0,31338,8589,0,37,62,389,1,0,38578,3591,765,0,10,0,17,5,4,5,FALSE
7,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,3,0,0,15799,16,238,Zed,0,7,293,3874,293,13864,7,3,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,16397,15125,MIDDLE,0,3,6692,6695,3814,6676,3158,3035,3364,31,4,18,MIDDLE,698,6,2,626,9834,865,4793,4,0,1,0,0,8,0,137331,24274,15526,4903,0ZKL4EjG-rs8LZcfAxLl8v8Eskqe1tIdn79-Zv1Vaa59r-a9HhozE_svHS4JBUDO6kY6mC4ADMuEcA,0,,,SOLO,0,91,85,112,22,6,4,6,14,mKm1GRkLLUY57DNvyiEMWBrPgwT3wQls2wD6bUaTMc9Id4JL,188,HLS MSG,,FALSE,200,MIDDLE,7,2221,149403,26625,0,20899,4916,0,178,165,256,1,0,2237,1485,579,0,10,0,20,3,5,9,FALSE
8,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,14,0,0,14878,16,145,Kaisa,0,2,2061,13720,2061,13213,10,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12821,12815,BOTTOM,0,3,3085,6671,3006,6676,3035,1018,3363,28,0,3,BOTTOM,448,0,1,454,16580,4398,4097,19,0,1,0,0,9,0,187267,9017,21366,4834,9sDkfXe1-Am-porsvZ4sc-OaHezUqnyYF6ef-OpfTmiW8SvuBLOQYwu2FoWl_55g9F5VcJkF7ZICpQ,0,,,CARRY,0,96,24,70,4,4,4,5,7,kzGBdJ1McfowGC8RMaP36D84VS7nLEK_BD6naafqcDqb1z2u,72,allteemocandie,,FALSE,200,BOTTOM,1,2221,210575,13643,0,26430,7495,302,234,14,362,2,0,6727,227,965,0,10,0,19,1,3,11,FALSE
9,NA1_3940260505,11/6/21 9:42,37.16,3940260505,CLASSIC,teambuilder-match-3940260505,42:29.0,18,0,0,12603,14,25,Morgana,0,11,462,2379,462,11798,10,9,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9228,8275,UTILITY,0,3,3853,3157,4005,0,4630,3117,3364,28,0,3,BOTTOM,0,0,1,404,36575,15965,10489,0,0,1,0,0,10,0,3694,824,10845,4574,REbldIhyTC7HGeXADtwvI-oQJfMZ1Z19o0083Bn8cmJdPV2gpDCwXZNSxtDfduC0bx5OHFPqHwW-KQ,0,,,SUPPORT,0,73,96,32,7,5,4,3,14,xLgLeW4wb0rceZDfRNL1_vJNws7DrjfdJ47YJQI9ZhzhRD4,49,Afeclya,,FALSE,200,UTILITY,79,2221,40586,17106,1151,22168,2872,0,20,128,299,1,0,316,316,833,0,10,0,90,9,8,49,FALSE
